Gestão SUS,Esfera,Coord Reg de Saúde,Superv Tec de Saude,Subprefeitura,Distrito,nº CNES,Nome,Endereco,Telefone
SMS,MUNICIPAL,Norte,Casa Verde/ Cachoeirinha,Verde/Cac hoeirinha Casa,Casa Verde,2027682,UBS CASA VERDE,"R. VICHY, 468, CASA VERDE BAIXA, São Paulo, 02522100",3950-0236
SMS,MUNICIPAL,Norte,Casa Verde/ Cachoeirinha,Verde/Cac hoeirinha Casa,Casa Verde,2786869,UBS CASA VERDE ALTA,"R. LAVINIO SALES ARCURI, 120, CASA VERDE ALTA, São Paulo, 02564000",3858-8592
SMS,MUNICIPAL,Norte,Casa Verde/ Cachoeirinha,Verde/Cac hoeirinha Casa,Casa Verde,2091712,UBS CASA VERDE BAIXA-WALTER ELIAS - CEO II,"R. MOURÃO VIEIRA, 11, CASA VERDE BAIXA, São Paulo, 02518020",3858-8593
SMS,MUNICIPAL,Norte,Casa Verde/ Cachoeirinha,Verde/Cac hoeirinha Casa,Cachoeirinh a,2787148,UBS ILZA W HUTZLER,"R. CORONEL WALFRIDO DE CARVALHO, S/N, VL NOVA CACHOEIRINHA, São Paulo, 02472000",3981-3127
SMS,MUNICIPAL,Norte,Casa Verde/ Cachoeirinha,Verde/Cac hoeirinha Casa,Cachoeirinh a,2787695,UBS J PERI,"AV. PERI RONCHETTI, 914, JD PERI, São Paulo, 02633000",2231-8771
SMS,MUNICIPAL,Norte,Casa Verde/ Cachoeirinha,Verde/Cac hoeirinha Casa,Casa Verde,2788594,UBS MASSAGISTA MARIO AMERICO,"R. OSCAR DE MOURA LACERDA, 231, IMIRIM, São Paulo, 02541070",2239-1561
SMS,MUNICIPAL,Norte,Casa Verde/ Cachoeirinha,Verde/Cac hoeirinha Casa,Casa Verde,2788373,UBS PQ PERUCHE,"R. JOSÉ RANGEL DE CAMARGO, 500, PQ PERUCHE, São Paulo, 02538010",3858-8303
SMS,MUNICIPAL,Norte,Casa Verde/ Cachoeirinha,Verde/Cac hoeirinha Casa,Limão,2788632,UBS STA MARIA,"R. PROFESSOR DARIO RIBEIRO, 670, CASA VERDE ALTA, São Paulo, 02559000",3965-1686
SMS,MUNICIPAL,Norte,Casa Verde/ Cachoeirinha,Verde/Cac hoeirinha Casa,Limão,2788756,UBS V BARBOSA,"AV. MANDAQUI, 197, LIMÃO, São Paulo, 02550000",3858-1822
SMS,MUNICIPAL,Norte,Casa Verde/ Cachoeirinha,Verde/Cac hoeirinha,Cachoeirinh a,2788837,UBS V DIONISIA,"R. CHEN FERRAZ FALCÃO, 50, VL DIONISIA, São Paulo, 02670040",3984-9329
SMS,MUNICIPAL,Norte,Casa Verde/ Cachoeirinha,Verde/Cac hoeirinha Casa,Limão,2788853,UBS V ESPANHOLA,"AV. JOÃO DOS SANTOS ABREU, 650, VL ESPANHOLA, São Paulo, 02566010",2263-1569
SMS,MUNICIPAL,Norte,Casa Verde/ Cachoeirinha,Verde/Cac hoeirinha Casa,Cachoeirinh a,6974511,UBS VILA DIONISIA II,"R. SETE DE DEZEMBRO, 73, VL. NOVA CACHOCHEIRINHA, São Paulo, 02617-060",2208-1943
SMS,PRIVADA,Norte,Casa Verde/ Cachoeirinha,Verde/Cac hoeirinha Casa,Limão,6273491,SEDIT NORTE NEFROLOGIA DIALISE E TRANSPL,"AV. DEPUTADO EMILIO CARLOS, 1430, V BARBOSA, São Paulo, 02720100",5627-6400
SMS,PRIVADA,Norte,Casa Verde/ Cachoeirinha,Verde/Cac hoeirinha,Cachoeirinh a,7355033,UNIDADE MOVEL PROJETO CIES NORTE,"AV. JOÃO MARCELINO BRANCO, 96, CACHOEIRINHA, São Paulo, 02610-000",
SES,ESTADUAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Freguesia do Ó,2091755,HOSP SES V PENTEADO-JOSE PANGELA,"AV. MINISTRO PETRONIO PORTELA, 1642, JD IRACEMA, São Paulo, 02802120",3976-9911
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Brasilândia,5882281,AMA J ELISA MARIA,"R. RÔMULO NALDI, 57, JD ELISA MARIA, São Paulo, 02873250",3981-0967
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Brasilândia,6141706,AMA JARDIM LADEIRA ROSA,"R. JOSÉ DA COSTA GAVIÃO, 150, BRASILÂNDIA, São Paulo, 02872000",3989-4843
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Brasilândia,6141714,AMA JARDIM PAULISTANO,"R. ENCRUZILHADA DO SUL, 220, JD PAULISTANO, São Paulo, 02816-000",3993-2931
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Freguesia do Ó,6141730,AMA VILA PALMEIRAS,"R. FRANCISCO LOTUFO, 24, FREGUESIA DO Ó, São Paulo, 02727020",3932-9391
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Brasilândia,7019076,AMA. ESPECIALIDADES MARIA CECILIA DONNANGELO,"R. RUI DE MORAIS APOCALIPSE, 2, JD. DO TIRO, São Paulo, 02842-260",3923-6404
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Freguesia do Ó,2751879,AMB ESPEC FREGUESIA DO O,"R. BONIFÁCIO CUBAS, 304, FREGUESIA DO Ó, São Paulo, 02731000",3931-5956
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Brasilândia,7272057,BASE SAMU - NORTE - ALMANARA PB - AM917 SIV,"R. INACIO XAVIER CARVALHO, 166, VILA PENTEADO, São Paulo, 02865-090",
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Brasilândia,6940323,BASE SAMU - NORTE - BRASILANDIA - AM835,"R. EXPEDITO ARMANDO CARDOSO DE MELO, 195, JARDIM ELISA MARIA, São Paulo, 02873-630",
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Brasilândia,7272006,BASE SAMU - NORTE - BRASILANDIA - AM926,"R. EXPEDITO ARMANDO CARDOSO DE MELO, 195, JARDIM ELISA MARIA, São Paulo, 02873-630",
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Brasilândia,7029470,BASE SAMU - NORTE - PARAPUA - AM933,"R. SOROR MARIA CELESTE, 140, PQ SAO LUIZ, São Paulo, 02842-070",
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Freguesia do Ó,7030444,BASE SAMU - NORTE - PENTEADO - AM832,"R. LEANDRO BASSANO, 449, VILA CRUZ DAS ALMAS, São Paulo, 02804-180",
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Freguesia do Ó,7030479,BASE SAMU - NORTE - VILA IORIO - AM928,"R. ANTONIO GOMES DE OLIVEIRA, 165, VILA IORIO, São Paulo, 02965-000",
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Brasilândia,6668127,CAPS AD III BRASILANDIA,"R. OLINTO FRAGA MOREIRA, 275, BRASILANDIA, São Paulo, 02845050",3923-6947
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Brasilândia,2786575,CAPS Adulto II BRASILANDIA,"R. DR AUGUSTO DO AMARAL, 222, BRASILÂNDIA, São Paulo, 02831030",3921-8924
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Freguesia do Ó,6330843,CAPS Infantil II FREGUESIA BRASILANDIA,"R. MANUEL MADRUGA, 120, FREGUESIA DO Ó, São Paulo, 02960020",3932-2683
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Freguesia do Ó,2027232,CECCO FREGUESIA DO O,"R. ANTONIO GENELLE, 30, JD MONTE ALEGRE, São Paulo, 02811020",3991-1018
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Freguesia do Ó,2752026,CR DST/AIDS N SRA DO O,"AV. ITABERABA, 1377, FREGUESIA DO Ó, São Paulo, 02734000",3975-9473
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Freguesia do Ó,2786672,CR ST FREGUESIA DO O,"AV. ITABERABA, 1210, FREGUESIA DO Ó, São Paulo, 02734000",3976-3474
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Freguesia do Ó,2027089,LAB DE SAÚDE PUBLICA N SRA DO O,"AV. ITABERABA, 1377, FREGUESIA DO Ó, São Paulo, 02734000",3975-0698
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Freguesia do Ó,6930980,NIR FREGUESIA DO O / BRASILANDIA,"AV. SANTA MARINA, 2147, FREGUESIA DO O, São Paulo, 02732-040",3931-6744
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Freguesia do Ó,2029189,PS MUN FREGUESIA DO O-21 DE JUNHO,"AV. JOÃO PAULO I, 421, FREGUESIA DO Ó, São Paulo, 02738000",3975-5866
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Freguesia do Ó,3335178,SUPERVISAO TECNICA SAUDE FREGUESIA/BRASILANDIA,"AV. SANTA MARINA, 2187, FREGUESIA DO O, São Paulo, 02732040",
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Freguesia do Ó,2752441,SUVIS FREGUESIA DO O/BRASILANDIA,"R. CHICO DE PAULA, 238, FREGUESIA DO Ó, São Paulo, 02926000",3935-4249
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Brasilândia,2786761,UBS AUGUSTO LEOPOLDO A GALVAO,"R. JOAQUINA MARIA DOS SANTOS, 198, VL RICA, São Paulo, 02860110",3851-8235
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Brasilândia,2786818,UBS BRASILANDIA,"R. PARAPUÃ, 1646, BRASILÂNDIA, São Paulo, 02831001",3921-3830
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Freguesia do Ó,4049977,UBS CRUZ DAS ALMAS,"R. PADRE FELICIANO DOMINGOS, 90, FREGUESIA DO Ó, São Paulo, 02965140",3975-3531
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Freguesia do Ó,2787407,UBS J GUANABARA,"AV. MINISTRO PETRÔNIO PORTELA, 663, FREGUESIA DO Ó, São Paulo, 02959000",3975-2134
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Brasilândia,2787415,UBS J GUARANI,"R. SANTANA DO ARAÇUAÍ, 160, BRASILÂNDIA, São Paulo, 02849130",3921-5540
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Brasilândia,2787466,UBS J ICARAI-BRASILANDIA,"R. ALMIR DEHAR, 201, BRASILÂNDIA, São Paulo, 02846000",3921-0818
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Brasilândia,2787555,UBS J LADEIRA ROSA,"R. JOSÉ DA COSTA GAVIÃO, 150, BRASILÂNDIA, São Paulo, 02872000",3851-8818
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Brasilândia,2787679,UBS J PAULISTANO,"R. ENCRUZILHADA DO SUL, 220, JD PAULISTANO, São Paulo, 02816010",3972-2916
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Brasilândia,2787946,UBS J VISTA ALEGRE,"R. IBIRAIARAS, 21, BRASILÂNDIA, São Paulo, 02878080",3983-1197
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Brasilândia,2788071,UBS MARIA CECILIA F DONNANGELO - CEO,"R. RUI DE MORAES APOCALIPSE, 2 94, BRASILÂNDIA, São Paulo, 02842260",3921-7759
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Brasilândia,6879810,UBS NOVA ESPERANCA,"R. MIRACI, 94 94, JD. PAULISTANO II, São Paulo, 02812-220",3972-5526
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Brasilândia,2788586,UBS SILMARYA REJANE MARCOLINO SOUZA,"R. EUVALDO AUGUSTO FREIRE, 20, BRASILÂNDIA, São Paulo, 02855030",3921-1078
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Freguesia do Ó,2789140,UBS V PALMEIRAS,"R. FRANCISCO LOTUFO, 24, FREGUESIA DO Ó, São Paulo, 02727020",3931-8242
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Brasilândia,2789159,UBS V PENTEADO,"R. URUPEVA, 219, VL PENTEADO, São Paulo, 02866080",3851-8201
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Freguesia do Ó,2789213,UBS V PROGRESSO-J MONTE ALEGRE,"R. ANTONIO GENELLE, 30, JD MONTE ALEGRE, São Paulo, 02811020",3992-2349
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Freguesia do Ó,2027062,UBS V RAMOS QUALIS,"R. VICENTE JORGE, 80, FREGUESIA DO Ó, São Paulo, 02759100",3924-0208
SMS,MUNICIPAL,Norte,Freguesia/ Brasilândia,Freguesia/ Brasilândia,Brasilândia,2789264,UBS V TEREZINHA,"R. DOMINGOS FRANCISCO DE MEDEIROS, 70, VL TEREZINHA, São Paulo, 02854010",3924-2591
SES,ESTADUAL,Norte,Pirituba/ Perus,Pirituba,Pirituba,2077418,CAISM PHILIPPE PINEL,"AV. RAIMUNDO PEREIRA DE MAGALHAES, 5214, PIRITUBA, São Paulo, 02938000",3974-8917
SES,ESTADUAL,Norte,Pirituba/ Perus,Pirituba,Jaraguá,2082225,HOSP SES DE TAIPAS-KATIA DE S RODRIGUES,"AV. ELISIO TEIXEIRA LEITE, 6.999, PARADA DE TAIPAS, São Paulo, 02810000",3973-0400
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,Pirituba,6146341,AMA HOSP DR JOSE SOARES HUNGRIA(Aut),"AV. MENOTTI LAUDÍSIO, 100, PIRITUBA, São Paulo, 02936110",3397-1865
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,São Domingos,6146260,AMA ANHANGUERA,"R. MARCELA ALVES DE CASSIA, 175, JD JARAGUÁ, São Paulo, 05158400",3903-3847
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,Jaraguá,6146279,AMA CITY JARAGUA,"ESTRADA DE TAIPAS (ESQ. RUA PAULO ARENTINO), 1648, JARAGUÁ, São Paulo, 02991000",3947-2690
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,Jaraguá,6146287,AMA ELISIO TEIXEIRA LEITE,"AV. JOÃO AMADO COUTINHO, 400, JARAGUÁ, São Paulo, 02815000",3972-0888
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,Jaraguá,6160832,AMA JARDIM IPANEMA,"R. PEDRO RAVARA, 11-A, JARAGUÁ, São Paulo, 05187-300",3941-0379
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Perus,Anhanguera,6146317,AMA PARQUE ANHANGUERA,"R. PIERRE RENOIR - VIA ANHANGUERA KM 24,5, 100, JD BRITANIA, São Paulo, 05269-000",3911-7734
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,São Domingos,6146325,AMA PARQUE MARIA DOMITILA,"AV. DO ANASTÁCIO (ESQ. RUA WILLIS ROBERTO BANKS), 2421, PQ MARIA DOMITILA, São Paulo, 05119000",3902-2303
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Perus,Perus,6146333,AMA PERUS,"PRAÇA VIGARIO JOÃO GONÇALVES DE LIMA, 239, PERUS, São Paulo, 05206-260",3917-0707
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,Pirituba,6146368,AMA VILA PEREIRA BARRETO,"R. DOM MANOEL D'ELBOUX, 76, JD SÃO JOSE, São Paulo, 02932110",3976-9019
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Perus,Perus,6391893,AMA. ESPECIALIDADES PERUS,"R. MOGEIRO, 207, PERUS, São Paulo, 05208230",3915-6001
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,Pirituba,6391885,AMA. ESPECIALIDADES VILA ZATT,"R. MONSENHOR MANUEL GOMES, 77, VILA ZATT, São Paulo, 02975120",2905-7164
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Perus,Perus,3094340,AMB ESPEC PERUS,"R. JÚLIO DE OLIVEIRA, 80, VL FLAMENGO, São Paulo, 05201070",3917-1263
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,Pirituba,6670849,AMB ESPEC PIRITUBA,"R. MENOTTI LAUDISIO, 100, PIRITUBA, São Paulo, 02945000",3397-1880
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Perus,Perus,3041530,AMB ESPEC. SM PERUS CASA VIVA,"R. YLÍDIO DE FIGUEIREDO, 490, VILA PERUS, São Paulo, 05204110",3917-1031
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Perus,Anhanguera,7271999,BASE SAMU - NORTE - ANHANGUERA - AM927,"R. RICARDO DALTON, 353, JARDIM SANTA FE, São Paulo, 05271-120",
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,Jaraguá,7030509,BASE SAMU - NORTE - JARAGUA PB - AM923,"R. FRIEDRICH VON VOITH, 491, JARDIM SÃO JOÃO, São Paulo, 02995-000",
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Perus,Perus,7030568,BASE SAMU - NORTE - PERUS - AM837,"R. JULIO MACIEL R. JULIO MACIEL, 54, VILA PERUS, São Paulo, 05208-110",
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Perus,Perus,7030533,BASE SAMU - NORTE - PERUS - AM934,"R. JULIO MACIEL, 54, VILA PERUS, São Paulo, 05208-110",
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Perus,Perus,7030541,BASE SAMU - NORTE - PERUS - AM935,"R. JULIO MACIEL, 54, VILA PERUS, São Paulo, 05208-110",
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,Pirituba,7030606,BASE SAMU - NORTE - PIRITUBA - AM936,"AV. MENOTTI LAUDISIO, 100, PIRITUBA, São Paulo, 02945-000",
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,Pirituba,7030576,BASE SAMU - NORTE - PIRITUBA - AM937,"AV. MENOTTI LAUDISIO, 100, PIRITUBA, São Paulo, 02945-000",
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,Pirituba,7272529,BASE SAMU - NORTE - PIRITUBA - URAM MC1083,"AV. MENOTTI LAUDISIO, 100, PIRITUBA, São Paulo, 02945-000",
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,Pirituba,7272545,BASE SAMU - NORTE - PIRITUBA - URAM MC1127,"AV. MENOTTI LAUDISIO, 100, PIRITUBA, São Paulo, 02945-000",
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,São Domingos,7255675,BASE SAMU - NORTE - PIRITUBA PB - AM912 SAV,"R. MOSENHOR CASTRO NERY, 150, PIRITUBA, São Paulo, 05128-010",
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,Jaraguá,7030622,BASE SAMU - NORTE - TAIPAS - AM924,"R. JOAO AMADO COUTINHO, 151, JARAGUA, São Paulo, 02815-000",
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,Pirituba,2766221,CAPS AD II PIRITUBA CASA AZUL,"R. LINO PINTO DOS SANTOS, 203, JD FELICIDADE, São Paulo, 05143000",3835-2905
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,Pirituba,2786583,CAPS Adulto II PIRITUBA,"R. URUTINGA, 90, PIRITUBA, São Paulo, 02933140",3976-7581
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,Pirituba,2786508,CAPS Adulto II PIRITUBA JARAGUA,"R. RAIMUNDO PEREIRA MAGALHAES, 5214, PIRITUBA, São Paulo, 02938000",3979-6616
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Perus,Perus,6931979,CAPS Infantil II PERUS,"R. ANTONIO DE PADUA DIAS, 602, VILA CAIUBA, São Paulo, 05202-070",3919-3896
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Perus,Perus,3934535,CECCO DE PERUS,"R. FIORELLI PECCICACO, 510, PERUS, São Paulo, 05201050",3915-6100
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,São Domingos,2027518,CECCO SAO DOMINGOS,"R. PEDRO SERNAGIOTTI, 125, PQ SÃO DOMINGOS, São Paulo, 05124050",3835-3353
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,Pirituba,2752050,CTA PIRITUBA,"AV. DR FELIPE PINEL, 12, PIRITUBA, São Paulo, 02939000",3974-8569
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,Pirituba,2077450,HOSP MUN PIRITUBA-JOSE SOARES HUNGRIA,"AV. MENOTTI LAUDÍSIO, 100, PIRITUBA, São Paulo, 02945000",3394-8600
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Perus,Perus,4050169,PS MUN PERUS,"R. JÚLIO DE OLIVEIRA, 80, VL FLAMENGO, São Paulo, 05201070",3917-1242
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,Pirituba,3335364,SUPERVISAO TECNICA SAUDE PIRITUBA/PERUS,"R. LUIZ CARNEIRO, 193, PEREIRA BARRETO, São Paulo, 05140040",
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,Pirituba,2815524,SUVIS PIRITUBA/PERUS,"AV. CRISTO REI, 290, PIRITUBA, São Paulo, 02920-130",3978-7745
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,Jaraguá,5357861,UBS ALDEIA JARAGUA - KWARAY DJEKUPE,"ESTRADA TURÍSTICA DO JARAGUÁ, 3680, JARAGUÁ, São Paulo, 05101-000",3903-4988
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,Jaraguá,2091747,UBS ALPES DO JARAGUA,"ALAMEDA DAS LIMEIRAS, 46, ALPES DO JARAGUA, São Paulo, 05187634",3941-1169
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,São Domingos,2788241,UBS ANHANGUERA - CEO II,"R. MARCELA ALVES DE CASSIA, 175, JD JARAGUÁ, São Paulo, 05158400",3904-8999
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,Pirituba,2786885,UBS CHACARA INGLESA,"R. DA LIGAÇAO (PRÓX. R MANUEL FURTADO), 95, CHÁCARA INGLESA, São Paulo, 05142120",3834-5985
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,Jaraguá,3738582,UBS CITY JARAGUA,"ESTRADA DE TAIPAS (ESQ. RUA PAULO ARENTINO), 1648, JARAGUÁ, São Paulo, 02991000",3947-2690
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,Pirituba,2787008,UBS DOMINGOS MANTELLI,"R. POVOADO DO RIO NOVO, 1778, PIRITUBA, São Paulo, 02956020",3974-8389
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,Jaraguá,2787024,UBS ELISIO TEIXEIRA LEITE,"AV. JOÃO AMADO COUTINHO, 400, JARAGUÁ, São Paulo, 02815000",3972-0333
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,Pirituba,2787261,UBS J CIDADE PIRITUBA,"R. COM. FEIZ ZARZUR (FRENTE À R.DOMINGOS MOREIRA), 640, JD CID. PIRITUBA, São Paulo, 02942000",3971-0525
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,Jaraguá,2774801,UBS J IPANEMA,"R. PEDRO RAVARA, 11-A, JARAGUÁ, São Paulo, 05187000",3941-3457
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,Jaraguá,2787660,UBS J PANAMERICANO,"R. BARRA DA FORQUILHA, 38, JD PANAMERICANO, São Paulo, 02993060",3928-1270
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Perus,Anhanguera,3651770,UBS J ROSINHA,"R. DALVA DE OLIVEIRA, 82, MORRO DOCE, São Paulo, 05274001",3916-4100
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,Jaraguá,7097778,UBS JARDIM RINCAO,"R. ARROIO DA PALMA, 67, JARDIM RINCÃO, São Paulo, 02991-050",3941-4763
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,Pirituba,2788136,UBS MOINHO VELHO I,"PRAÇA DOMINGOS COELHO, 5, VL PEREIRA CERCA, São Paulo, 02933180",3976-7601
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Perus,Anhanguera,2091739,UBS MORADA DO SOL,"R. ASSIS BRASIL X PÇA. LUIZ VAZ DE CAMÕES, 31, SOL NASCENTE, São Paulo, 05281-130",3946-0112
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Perus,Anhanguera,3651762,UBS MORRO DOCE,"R. ALBERTO CALIX, 55, JD CANAÃ, São Paulo, 05267030",3916-2059
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Perus,Perus,2788225,UBS PERUS,"PRAÇA VIGARIO JOÃO GONÇALVES DE LIMA, 239, PERUS, São Paulo, 05206180",3917-0707
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Perus,Anhanguera,2788233,UBS PQ ANHANGUERA,"R. PIERRE RENOIR - VIA ANHANGUERA KM 24,5, 100, JD BRITANIA, São Paulo, 05269030",3916-6375
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,São Domingos,3738604,UBS PQ MARIA DOMITILA,"AV. DO ANASTÁCIO (ESQ. RUA WILLIS ROBERTO BANKS), 2421, PQ MARIA DOMITILA, São Paulo, 05119000",3903-5572
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Perus,Perus,3105504,UBS RECANTO DOS HUMILDES,"R. PAVÃO, 36 A, RECANTO DOS HUMILDES, São Paulo, 05210000",3915-6452
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,São Domingos,3469042,UBS SANTO ELIAS,"R. FABIO DE ALMEIDA MAGALHÃES, 494, JD SANTO ELIAS, São Paulo, 05135370",3903-2551
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,Jaraguá,2788667,UBS UNIAO DAS VILAS DE TAIPAS,"AV. ELISIO TEIXEIRA LEITE, 7703, JARAGUÁ, São Paulo, 02810000",3971-2432
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,Pirituba,2789027,UBS V MAGGI,"R. CONDE MONTERONE, 40, JD DOS CUNHAS, São Paulo, 02982190",3972-1435
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,São Domingos,2789035,UBS V MANGALOT,"R. PORTÃO PRETO, 220, VILA MANGALOT, São Paulo, 05131-120",3904-1292
SMS,MUNICIPAL,Norte,Pirituba/ Perus,Pirituba,Pirituba,2789167,UBS V PEREIRA BARRETO,"R. DOM MANOEL D'ELBOUX, 76, JD SÃO JOSE, São Paulo, 02932110",3975-9019
